relative_time,AccX,AccY,AccZ
0.0,-0.4631369018554688,0.7854167175292969,8.672066345214844
0.021,-0.8675958251953125,1.2052935791015629,8.892108764648437
0.088,-2.6842181396484377,0.6339317321777344,8.387059020996094
0.155,-1.970951385498047,0.1683998107910156,10.71486831665039
0.221,0.3490740966796875,0.4848417663574219,12.443922729492188
0.288,-2.085612945556641,-0.5225633239746094,10.499615936279298
0.355,-3.495381317138672,1.210532684326172,8.701704711914063
0.421,-1.7872833251953126,0.8566685485839844,10.49542465209961
0.488,-2.9400361633300784,1.61663818359375,7.328610076904297
0.555,-2.7292744445800783,0.738863525390625,8.616232452392579
0.621,-3.303929443359375,0.8165519714355469,11.015742645263671
0.688,-1.6149916076660158,2.570903778076172,12.314891052246097
0.755,-0.8669970703125001,0.8255332946777344,9.334888000488284
0.823,-1.5461347961425782,1.733844451904297,9.870773620605467
0.89,-1.37234619140625,1.405726776123047,9.688602447509766
0.954,-1.9094293212890625,0.7032376098632813,9.071735229492187
1.022,-1.2843292236328123,0.5325924682617188,9.800569610595703
1.089,0.0318836975097656,0.927920379638672,9.721983032226564
1.155,0.5159770202636719,0.9151968383789064,9.789492645263673
1.222,0.571212158203125,0.8411009216308594,10.473270721435547
1.289,0.4712200927734375,0.9216334533691408,9.496402130126954
1.355,-0.1890568542480468,1.653760986328125,9.33952835083008
1.421,-0.2094145202636718,0.2953358459472656,9.960287475585938
1.488,-0.0233514404296875,0.750838623046875,9.491761779785156
1.555,0.2859054565429688,0.6508465576171876,10.155182189941408
1.621,0.0468525695800781,0.9053173828125,9.90145980834961
1.688,-0.0594264221191406,0.7506889343261719,9.577832794189453
1.755,0.1541793823242187,0.7848179626464844,9.592202911376951
1.821,0.0823287963867187,0.8165519714355469,9.592651977539065
1.888,-0.2869532775878906,0.6506968688964844,9.977202301025391
1.955,0.0847238159179687,0.8244854736328125,10.400671691894532
2.021,0.0145198059082031,0.2673440551757812,9.753267974853516
2.088,-0.0839753723144531,0.8431965637207032,9.09388916015625
2.155,-0.2875520324707031,1.4280303955078126,9.174122314453124
2.221,-0.1869612121582031,0.6869215393066407,9.951904907226565
2.288,-0.6941065979003906,0.73048095703125,9.874515838623047
2.355,-0.3091072082519531,0.3983216857910156,9.629625091552734
2.421,-0.6186634826660157,1.4275813293457031,9.228309631347656
2.488,-0.3638932800292969,1.3632151794433591,9.617200927734377
2.555,-0.1896556091308593,0.3155438232421875,10.196645965576172
2.621,-0.4058061218261719,0.8732839965820313,9.888736267089843
2.688,-0.1826202392578125,1.0361453247070314,9.873318328857422
2.755,-0.0368234252929687,0.5704637145996094,10.20607635498047
2.821,-0.1923500061035156,0.8979826354980469,9.4028466796875
2.888,-0.3296145629882813,-1.187779998779297,5.9496775817871095
2.955,-1.191222839355469,-1.5432907104492188,5.886059875488281
3.021,-1.5049703979492188,5.309009857177735,17.698894958496094
3.088,-2.126627655029297,4.141886901855469,11.549382934570312
3.155,0.3835025024414062,1.6066090393066408,10.2554736328125
3.221,0.7747888183593751,3.426674194335938,8.42283462524414
3.288,-1.063238983154297,2.891087951660156,7.857610015869141
3.354,-1.7956658935546876,2.1453387451171877,8.173602905273437
3.421,-2.339634704589844,0.9253756713867188,7.408693542480469
3.488,-2.9306057739257816,1.5066169738769533,9.658814392089845
3.554,-3.0490095520019533,1.9450552368164065,10.639724578857422
3.621,-4.707111511230469,2.348466339111328,9.524393920898438
3.688,-2.2740710449218753,1.568588104248047,11.899055786132813
3.755,-3.194506988525391,1.701811065673828,10.303523712158205
3.821,-1.075214080810547,1.806742858886719,8.675060119628906
3.888,0.8467890930175782,1.1121871948242188,10.252180480957032
3.955,-0.1055305480957031,1.625020751953125,9.244775390625
4.021,-0.6135740661621094,1.2602293395996094,10.184371490478515
4.088,-1.2350816345214843,1.5491285705566409,9.196126556396484
4.155,-1.18074462890625,1.2713063049316409,9.749974822998048
4.221,-1.3858181762695314,1.3118719482421877,9.917177124023436
4.288,-0.7391629028320312,1.329086151123047,9.809101867675782
4.355,-0.365240478515625,1.2451107788085938,9.455387420654295
4.421,-0.569864959716797,1.9547850036621095,9.700128479003906
4.488,-0.0720002746582031,1.0288105773925782,10.215357055664064
4.555,0.047900390625,1.0949729919433595,8.861422576904298
4.621,-0.4772076416015625,0.9874964904785156,9.8435302734375
4.688,-0.8479866027832031,1.7317488098144531,10.100994873046876
4.755,0.0426612854003906,1.3189073181152344,10.073751525878906
4.821,-0.0630189514160156,1.5126045227050782,9.642498321533203
4.888,-0.7479945373535156,1.1454180908203129,9.624984741210938
4.975,-0.0592767333984375,1.150806884765625,9.671687622070314
5.021,-0.0314346313476562,0.6878196716308594,9.574689331054689
5.088,0.0676593017578125,0.3231779479980469,9.984986114501954
5.155,-0.7526348876953125,1.3680052185058595,9.869127044677734
5.221,0.1330732727050781,1.2584330749511718,9.59205322265625
5.288,0.2183958435058594,0.5080435180664062,9.996512145996094
5.354,0.3132984924316406,1.4880555725097655,9.991273040771484
5.421,-0.1333726501464844,1.4382092285156252,10.179581451416016
5.488,0.1193019104003906,1.0346484375,10.114766235351563
5.555,-0.4799020385742187,1.2867242431640626,9.44505889892578
5.621,0.0666114807128906,1.718276824951172,9.446555786132812
5.688,-0.4141886901855469,1.201102294921875,9.886490936279298
5.755,-0.0604742431640625,1.4926959228515626,9.928703155517578
5.821,-0.0190104675292968,2.1339624023437502,9.364376678466796
5.888,-0.5736071777343751,1.4988331604003906,9.233997802734375
5.955,-0.2796185302734375,1.1942166137695314,9.875713348388672
6.021,-0.1040336608886718,1.5349081420898438,9.995164947509766
6.088,0.3966751098632812,1.3239967346191408,9.503287811279298
6.155,0.3336561584472656,1.4040802001953123,9.75446548461914
6.221,-0.1266366577148437,1.783840484619141,9.72033645629883
6.288,0.0001496887207031,1.768572235107422,9.556277618408204
6.355,0.2868035888671875,1.6389418029785157,9.87945556640625
6.421,0.0086819458007812,1.064586181640625,10.354866943359376
6.488,-0.5551954650878906,2.411485290527344,9.007818145751951
