relative_time,AccX,AccY,AccZ
0.0,2.585273895263672,0.2245330810546875,10.812914428710938
0.013,2.471809844970703,-0.1442999267578125,9.02682861328125
0.079,1.0424322509765624,-1.5982264709472658,9.606573028564451
0.146,1.0271640014648438,-1.0961705017089844,9.554331665039063
0.213,-0.0929566955566406,-2.438878326416016,9.101373596191406
0.279,1.2123289489746094,-0.8108638000488282,9.614356842041015
0.346,4.538711700439453,-2.022294616699219,10.205028533935549
0.413,1.7405804443359376,-1.490600280761719,9.309740295410156
0.478,1.6094531250000002,-1.3784834289550782,9.264534301757813
0.547,2.049687652587891,-0.9933343505859376,9.145980834960938
0.612,1.7664765930175783,-1.5768209838867189,9.596244506835935
0.678,2.006876678466797,-1.3843212890625,9.800719299316407
0.749,1.6959732055664063,-1.8211129760742188,9.492659912109376
0.812,1.4437477111816408,-1.925446014404297,9.291328582763672
0.88,1.6700770568847658,-1.6594491577148438,9.378447418212891
0.948,2.048789520263672,-1.7163308715820311,9.510772247314454
1.013,1.7094451904296877,-1.9992425537109375,9.676926727294925
1.081,1.5019766235351564,-1.556613006591797,9.491612091064454
1.147,1.7898280334472658,-1.2243040466308597,9.471703491210938
1.213,1.8911672973632816,-1.9655625915527344,9.783505096435547
1.281,1.8471588134765624,-1.651365966796875,9.496851196289064
1.347,1.859732666015625,-1.6718733215332031,9.311985626220704
1.412,1.5361056518554688,-1.9288888549804688,9.60013641357422
1.481,2.318229217529297,-1.3660592651367187,9.67632797241211
1.547,1.944456481933594,-1.813179473876953,9.244326324462891
1.612,1.1353889465332032,-1.663341064453125,9.618248748779298
1.681,1.8522482299804688,-1.264270935058594,9.523346099853516
1.746,2.314636688232422,-1.2840298461914064,9.713301086425782
1.813,2.183209991455078,-1.1838880920410155,9.47364944458008
1.878,1.663191375732422,-1.5078144836425782,9.323511657714844
1.946,2.271526336669922,-0.568817138671875,9.534123687744142
2.013,2.286195831298828,-1.7274078369140626,9.593250732421875
2.078,1.602118377685547,-1.443298645019531,9.086853790283204
2.146,2.2598506164550782,-1.5224839782714843,9.34147430419922
2.212,2.22976318359375,-1.5515235900878908,9.48322952270508
2.278,1.950593719482422,-1.6711248779296877,9.512568511962892
2.346,1.9956500244140627,-1.7042060852050782,9.562265167236328
2.413,1.8820362854003907,-1.387614440917969,9.464069366455078
2.481,2.1248313903808596,-1.423988800048828,9.523346099853516
2.546,2.3284080505371096,-1.5425422668457032,9.813143463134766
2.612,1.6197816467285158,-1.6088543701171876,9.575587463378907
2.681,1.7860858154296877,-1.36276611328125,9.4507470703125
2.746,1.9767892456054688,-1.627116394042969,9.635313262939452
2.813,2.0173548889160156,-1.9227516174316408,9.304052124023436
2.881,2.2266197204589844,-1.934876403808594,9.27875473022461
2.946,2.0184027099609376,-1.6754658508300782,9.454339599609376
3.013,1.871408386230469,-1.8405725097656251,9.296268310546877
3.08,1.781595153808594,-1.2868739318847655,9.457183685302734
3.146,1.9728973388671875,-1.9543359375,9.674980773925782
3.212,1.9475999450683592,-1.8856288146972655,9.544901275634766
3.281,2.0697459411621093,-2.1546194458007815,9.361831970214844
3.345,1.8064434814453123,-1.4926959228515626,9.46751220703125
3.413,1.5103591918945314,-1.845512237548828,9.126521301269532
3.479,1.6492703247070313,-2.3019131469726566,9.672286376953126
3.546,2.1535716247558594,-1.093326416015625,9.429940338134768
3.613,1.0792556762695311,-2.5328828430175783,9.959239654541015
3.681,1.7786013793945314,-1.2597802734375,9.41482177734375
3.746,1.594933319091797,-2.6336233520507815,9.26438461303711
3.812,1.392404479980469,-1.8483563232421876,9.371861114501954
3.881,2.216590576171875,-1.8890716552734377,9.507628784179689
3.946,1.8006056213378907,-1.8238073730468751,9.442663879394532
4.012,1.3587245178222658,-1.9408639526367188,9.512568511962892
4.078,1.7344432067871094,-1.3001962280273438,9.3549462890625
4.146,1.6781602478027344,-1.996099090576172,9.15945281982422
4.213,1.3205538940429689,-2.4069946289062503,9.513017578125
4.278,2.3405328369140626,-1.5956817626953126,9.64998275756836
4.346,2.0782781982421876,-1.6094531250000002,9.603878631591796
4.412,1.3895603942871095,-2.332150268554688,9.270072784423828
4.478,1.6238232421875,-1.7307009887695313,9.290131072998047
4.546,1.7585430908203126,-2.0212467956542968,9.763446807861328
4.612,1.3022918701171875,-2.3114932250976565,9.719138946533205
4.681,1.9025436401367188,-1.9725979614257816,9.415570220947266
4.746,1.7405804443359376,-2.1511766052246095,9.433682556152345
4.812,1.3509407043457031,-2.202819213867188,9.30794403076172
4.881,2.0642074584960937,-2.0133132934570312,9.48517547607422
4.973,1.7989590454101565,-2.2839505004882814,9.328900451660155
5.012,1.7836907958984376,-2.4767495727539064,9.26588150024414
5.079,1.452579345703125,-2.5631199645996094,9.083261260986328
5.146,1.8973045349121096,-1.9067349243164065,9.088799743652345
5.212,1.4696438598632813,-2.329156494140625,9.285341033935548
5.278,1.1391311645507811,-2.276615753173828,9.807754669189451
5.346,2.690954132080078,-2.6430537414550783,9.614656219482422
5.412,1.5102095031738283,-2.532284088134766,9.494007110595703
5.478,2.085762634277344,-2.3965164184570313,9.39087158203125
5.546,2.322719879150391,-2.444865875244141,9.497899017333983
5.612,2.041754150390625,-1.9688557434082032,8.997489624023437
5.681,2.338437194824219,-1.7118402099609376,8.823251953125
5.745,2.7020310974121093,-2.727627868652344,9.47754135131836
5.812,2.0305274963378905,-2.482437744140625,9.32381103515625
5.881,1.7307009887695313,-2.319726104736328,9.317673797607425
5.946,1.7717156982421876,-2.319127349853516,9.2351953125
6.012,2.4815396118164066,-1.940714263916016,8.634644165039063
6.078,2.270179138183594,-2.085612945556641,9.632918243408204
6.146,1.6723223876953126,-2.2613475036621096,9.978399810791016
6.212,2.314936065673828,-1.5145504760742188,9.150321807861328
6.278,1.1680210876464845,-3.1154713439941406,8.524922332763673
6.346,2.108515319824219,-1.0819500732421876,9.372459869384766
6.412,3.4747242736816406,-1.6459771728515626,8.796457672119141
6.478,0.0959504699707031,-3.8263430786132817,9.50433563232422
6.546,2.4956103515625,-1.1228150939941406,9.57184524536133
6.612,2.737357635498047,-2.7592121887207033,9.439071350097656
6.678,1.2145742797851564,-2.39501953125,9.550888824462891
6.746,2.511926422119141,-1.7574952697753907,9.492659912109376
6.812,2.2281166076660157,-2.4409739685058596,9.119186553955078
6.878,1.6747174072265625,-2.199975128173828,9.323511657714844
6.945,2.219883728027344,-2.0001406860351563,9.25675048828125
7.012,1.8994001770019533,-2.315834197998047,9.36737045288086
7.078,2.376757507324219,-1.9993922424316408,9.37650146484375
7.145,2.23934326171875,-2.1475840759277345,9.469757537841796
7.212,2.452649688720703,-1.8856288146972655,9.31078811645508
7.278,2.142644348144531,-1.9137702941894532,9.19103713989258
7.345,1.9103274536132813,-1.794917449951172,8.993597717285157
7.412,1.979633331298828,-2.1436921691894533,9.28204788208008
7.482,2.3391856384277343,-2.0938458251953125,9.237440643310547
7.548,2.4180715942382816,-2.178120574951172,8.986262969970703
7.612,2.681074676513672,-1.9305354309082032,9.338031463623048
7.681,2.100282440185547,-2.211650848388672,9.452842712402344
7.748,1.5645465087890629,-1.9284397888183595,9.268575897216795
7.812,2.0083735656738284,-1.9345770263671875,9.38503372192383
7.881,1.9017951965332032,-2.346969451904297,9.310638427734377
7.947,2.189945983886719,-1.8856288146972655,9.221873016357424
